# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -18099 9 19 1048603 1367074 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/course/2012_Fall.xml
DUPTYPE_WITHIN_SAME_TREE -18099 9 19 1048603 1367270 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_ignore/course/2014_Fall.xml
DUPTYPE_WITHIN_SAME_TREE -18099 8 19 1048603 1382863 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_end/course/2012_Fall.e1826c1c544a.xml
DUPTYPE_WITHIN_SAME_TREE -18099 8 19 1048603 1382861 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/course/2012_Fall.e1826c1c544a.xml
DUPTYPE_FIRST_OCCURRENCE 11109 5 19 1048603 1384930 5 /openedx/staticfiles/templates/bulk_email/edx_ace/bulkemail/email/from_name.a98967556ce9.txt
DUPTYPE_WITHIN_SAME_TREE -11109 5 19 1048603 1356831 5 /openedx/staticfiles/templates/bulk_email/edx_ace/bulkemail/email/from_name.txt
DUPTYPE_FIRST_OCCURRENCE 18021 8 20 1048603 1382968 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/2014/tabs/8e4cce2b4aaf4ba28b1220804619e41f.0b20f0cff4b9.html
DUPTYPE_WITHIN_SAME_TREE -18021 8 20 1048603 1361557 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/tabs/8e4cce2b4aaf4ba28b1220804619e41f.html
DUPTYPE_WITHIN_SAME_TREE -18021 9 20 1048603 1367540 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/tabs/8e4cce2b4aaf4ba28b1220804619e41f.html
DUPTYPE_WITHIN_SAME_TREE -18021 9 20 1048603 1390684 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/tabs/8e4cce2b4aaf4ba28b1220804619e41f.0b20f0cff4b9.html
DUPTYPE_WITHIN_SAME_TREE -18021 8 20 1048603 1361360 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/2014/tabs/8e4cce2b4aaf4ba28b1220804619e41f.html
DUPTYPE_WITHIN_SAME_TREE -18021 9 20 1048603 1367343 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/2014/tabs/8e4cce2b4aaf4ba28b1220804619e41f.html
DUPTYPE_WITHIN_SAME_TREE -18021 9 20 1048603 1390582 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/2014/tabs/8e4cce2b4aaf4ba28b1220804619e41f.0b20f0cff4b9.html
DUPTYPE_WITHIN_SAME_TREE -18021 8 20 1048603 1383070 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/tabs/8e4cce2b4aaf4ba28b1220804619e41f.0b20f0cff4b9.html
DUPTYPE_FIRST_OCCURRENCE 18601 8 20 1048603 1382887 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.e87f260c6ae4.html
DUPTYPE_WITHIN_SAME_TREE -18601 9 20 1048603 1367131 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.html
DUPTYPE_WITHIN_SAME_TREE -18601 9 20 1048603 1390501 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.e87f260c6ae4.html
DUPTYPE_WITHIN_SAME_TREE -18601 8 20 1048603 1361148 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.html
DUPTYPE_FIRST_OCCURRENCE 18517 8 20 1048603 1382860 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.714670b7b718.html
DUPTYPE_WITHIN_SAME_TREE -18517 8 20 1048603 1361089 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.html
DUPTYPE_WITHIN_SAME_TREE -18517 9 20 1048603 1367072 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.html
DUPTYPE_WITHIN_SAME_TREE -18517 9 20 1048603 1390474 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.714670b7b718.html
DUPTYPE_FIRST_OCCURRENCE 11119 5 20 1048603 1384905 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356747 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356768 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356876 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356869 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356862 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384950 5 /openedx/staticfiles/templates/save_for_later/edx_ace/saveforlater/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384925 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356754 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384915 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356761 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384900 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384895 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384940 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356775 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356740 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384945 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384920 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384910 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1384935 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356782 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -11119 5 20 1048603 1356996 5 /openedx/staticfiles/templates/save_for_later/edx_ace/saveforlater/email/from_name.txt
DUPTYPE_FIRST_OCCURRENCE 18551 8 22 1048603 1382958 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -18551 8 22 1048603 1361336 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.html
DUPTYPE_WITHIN_SAME_TREE -18551 8 22 1048603 1382908 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -18551 9 22 1048603 1390522 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -18551 8 22 1048603 1361194 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.html
DUPTYPE_WITHIN_SAME_TREE -18551 9 22 1048603 1367177 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.html
DUPTYPE_WITHIN_SAME_TREE -18551 9 22 1048603 1367319 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.html
DUPTYPE_WITHIN_SAME_TREE -18551 9 22 1048603 1390572 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.6b55b08f5f2e.html
DUPTYPE_FIRST_OCCURRENCE 8951 4 24 1048603 1386376 5 /openedx/staticfiles/xblock/resources/acid/public/test_data.1eea4ffdd504.json
DUPTYPE_WITHIN_SAME_TREE -8951 4 24 1048603 1360684 5 /openedx/staticfiles/xblock/resources/acid/public/test_data.json
DUPTYPE_WITHIN_SAME_TREE -8951 5 24 1048603 1366588 5 /openedx/staticfiles/studio/xblock/resources/acid/public/test_data.json
DUPTYPE_WITHIN_SAME_TREE -8951 5 24 1048603 1393106 5 /openedx/staticfiles/studio/xblock/resources/acid/public/test_data.1eea4ffdd504.json
DUPTYPE_FIRST_OCCURRENCE 18553 8 28 1048603 1382957 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.195c6194fe9c.html
DUPTYPE_WITHIN_SAME_TREE -18553 9 28 1048603 1367318 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.html
DUPTYPE_WITHIN_SAME_TREE -18553 9 28 1048603 1390571 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.195c6194fe9c.html
DUPTYPE_WITHIN_SAME_TREE -18553 8 28 1048603 1361335 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.html
DUPTYPE_FIRST_OCCURRENCE 18529 8 30 1048603 1382940 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -18529 8 30 1048603 1361803 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -18529 9 30 1048603 1390808 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -18529 9 30 1048603 1367786 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -18529 9 30 1048603 1361142 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -18529 8 30 1048603 1361292 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -18529 9 30 1048603 1382178 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -18529 9 30 1048603 1390554 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -18529 8 30 1048603 1383194 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -18529 10 30 1048603 1389925 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -18529 9 30 1048603 1367275 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -18529 10 30 1048603 1367125 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.xml
DUPTYPE_FIRST_OCCURRENCE 18612 8 31 1048603 1382883 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.ceb44b554fb8.xml
DUPTYPE_WITHIN_SAME_TREE -18612 9 31 1048603 1390497 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.ceb44b554fb8.xml
DUPTYPE_WITHIN_SAME_TREE -18612 8 31 1048603 1361139 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.xml
DUPTYPE_WITHIN_SAME_TREE -18612 9 31 1048603 1367122 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.xml
DUPTYPE_FIRST_OCCURRENCE 18030 8 31 1048603 1382987 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -18030 9 31 1048603 1367121 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -18030 8 31 1048603 1382882 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -18030 9 31 1048603 1390601 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -18030 9 31 1048603 1390496 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -18030 9 31 1048603 1367405 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -18030 8 31 1048603 1361138 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -18030 8 31 1048603 1361422 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.xml
DUPTYPE_FIRST_OCCURRENCE 18615 8 32 1048603 1382878 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.356be22a2e0e.xml
DUPTYPE_WITHIN_SAME_TREE -18615 8 32 1048603 1361134 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.xml
DUPTYPE_WITHIN_SAME_TREE -18615 9 32 1048603 1390492 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.356be22a2e0e.xml
DUPTYPE_WITHIN_SAME_TREE -18615 9 32 1048603 1367117 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.xml
DUPTYPE_FIRST_OCCURRENCE 18686 8 32 1048603 1382921 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.dd0f5c8781da.xml
DUPTYPE_WITHIN_SAME_TREE -18686 8 32 1048603 1361232 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -18686 9 32 1048603 1390535 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.dd0f5c8781da.xml
DUPTYPE_WITHIN_SAME_TREE -18686 9 32 1048603 1367215 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.xml
DUPTYPE_FIRST_OCCURRENCE 18611 8 32 1048603 1382880 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.52b967ef9da9.html
DUPTYPE_WITHIN_SAME_TREE -18611 8 32 1048603 1361136 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.html
DUPTYPE_WITHIN_SAME_TREE -18611 9 32 1048603 1367119 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.html
DUPTYPE_WITHIN_SAME_TREE -18611 9 32 1048603 1390494 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.52b967ef9da9.html
DUPTYPE_FIRST_OCCURRENCE 18081 8 32 1048603 1383007 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -18081 9 32 1048603 1390621 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -18081 8 32 1048603 1361447 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -18081 9 32 1048603 1367430 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -18081 9 32 1048603 1367452 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -18081 9 32 1048603 1390614 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -18081 8 32 1048603 1383000 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -18081 8 32 1048603 1361469 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_FIRST_OCCURRENCE 5133 3 32 1048603 1387090 5 /openedx/staticfiles/paragon/src/Tabs/Tabs.77212317b1b7.scss
DUPTYPE_WITHIN_SAME_TREE -5133 3 32 1048603 1358869 5 /openedx/staticfiles/paragon/src/Tabs/Tabs.scss
DUPTYPE_WITHIN_SAME_TREE -5133 6 32 1048603 1384211 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Tabs/Tabs.77212317b1b7.scss
DUPTYPE_WITHIN_SAME_TREE -5133 6 32 1048603 1358381 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Tabs/Tabs.scss
DUPTYPE_WITHIN_SAME_TREE -5133 6 32 1048603 1359142 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Tabs/Tabs.scss
DUPTYPE_WITHIN_SAME_TREE -5133 6 32 1048603 1384090 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Tabs/Tabs.77212317b1b7.scss
DUPTYPE_FIRST_OCCURRENCE 18632 8 33 1048603 1382874 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyjumpto.b2d00e06b1e1.xml
DUPTYPE_WITHIN_SAME_TREE -18632 9 33 1048603 1367113 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyjumpto.xml
DUPTYPE_WITHIN_SAME_TREE -18632 9 33 1048603 1390488 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyjumpto.b2d00e06b1e1.xml
DUPTYPE_WITHIN_SAME_TREE -18632 8 33 1048603 1361130 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyjumpto.xml
DUPTYPE_FIRST_OCCURRENCE 18616 8 33 1048603 1382875 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.6f66907531a9.html
DUPTYPE_WITHIN_SAME_TREE -18616 9 33 1048603 1367114 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.html
DUPTYPE_WITHIN_SAME_TREE -18616 8 33 1048603 1361131 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.html
DUPTYPE_WITHIN_SAME_TREE -18616 9 33 1048603 1390489 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.6f66907531a9.html
DUPTYPE_FIRST_OCCURRENCE 18363 8 33 1048603 1383100 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/vertical/0b693c2547674645a8afd0be4c57b8b7.214c7e7e9dd1.xml
